country,year,month,value
Andorra,2015,Nov,145.8
Andorra,2015,Dec,252.2
Andorra,2016,Jan,333.0
Andorra,2016,Feb,317.7
Andorra,2016,Mar,313.7
Andorra,2016,Apr,139.5
Andorra,2016,May,150.0
Andorra,2016,Jun,141.4
Andorra,2016,Jul,250.3
Andorra,2016,Aug,328.8
Andorra,2016,Sep,188.5
Andorra,2016,Oct,204.9
Andorra,2016,Nov,142.5
Andorra,2016,Dec,308.6
Andorra,2017,Jan,372.7
Andorra,2017,Feb,329.7
Andorra,2017,Mar,282.6
Andorra,2017,Apr,192.0
Andorra,2017,May,134.3
Andorra,2017,Jun,152.0
Andorra,2017,Jul,284.0
Andorra,2017,Aug,361.8
Andorra,2017,Sep,222.2
Andorra,2017,Oct,203.2
Andorra,2017,Nov,147.3
Andorra,2017,Dec,321.1
Andorra,2018,Jan,368.2
Andorra,2018,Feb,331.8
Andorra,2018,Mar,306.6
Andorra,2018,Apr,187.0
Andorra,2018,May,149.2
Andorra,2018,Jun,151.0
Andorra,2018,Jul,276.1
Andorra,2018,Aug,384.5
Andorra,2018,Sep,221.9
Andorra,2018,Oct,197.9
Andorra,2018,Nov,155.2
Andorra,2018,Dec,313.0
Andorra,2019,Jan,331.5
Andorra,2019,Feb,340.1
Andorra,2019,Mar,297.6
Andorra,2019,Apr,208.4
Andorra,2019,May,141.8
Andorra,2019,Jun,176.9
Andorra,2019,Jul,285.3
Andorra,2019,Aug,392.0
Andorra,2019,Sep,218.3
Andorra,2019,Oct,206.9
Andorra,2019,Nov,167.6
Andorra,2019,Dec,323.5
Andorra,2020,Jan,383.1
Andorra,2020,Feb,372.5
Andorra,2020,Mar,143.8
Andorra,2020,Apr,0.0
Andorra,2020,May,0.0
Andorra,2020,Jun,46.9
Andorra,2020,Jul,178.5
Andorra,2020,Aug,340.0
Andorra,2020,Sep,214.6
Andorra,2020,Oct,151.9
Andorra,2020,Nov,8.7
Andorra,2020,Dec,31.5
Andorra,2021,Jan,38.5
Andorra,2021,Feb,64.2
Andorra,2021,Mar,63.6
Andorra,2021,Apr,49.5
Andorra,2021,May,77.5
Andorra,2021,Jun,126.3
Andorra,2021,Jul,260.8
Andorra,2021,Aug,358.1
Andorra,2021,Sep,234.8
Andorra,2021,Oct,224.3
Andorra,2021,Nov,148.9
Andorra,2021,Dec,302.2
Andorra,2022,Jan,322.4
Andorra,2022,Feb,345.2
Andorra,2022,Mar,296.2
Andorra,2022,Apr,270.9
Andorra,2022,May,137.5
Andorra,2022,Jun,265.4
Andorra,2022,Jul,328.8
Andorra,2022,Aug,463.0
Andorra,2022,Sep,303.2
Andorra,2022,Oct,237.8
Andorra,2022,Nov,175.5
Andorra,2022,Dec,409.3
Andorra,2023,Jan,412.3
Andorra,2023,Feb,390.1
Andorra,2023,Mar,393.1
Andorra,2023,Apr,319.3
Andorra,2023,May,149.4
Andorra,2023,Jun,300.8
Andorra,2023,Jul,369.2
Andorra,2023,Aug,501.6
Andorra,2023,Sep,350.3
Andorra,2023,Oct,247.9
Andorra,2023,Nov,188.3
Andorra,2023,Dec,425.9
Andorra,2024,Jan,411.9
Andorra,2024,Feb,387.5
Andorra,2024,Mar,463.5
Andorra,2024,Apr,273.1
Andorra,2024,May,139.8
Andorra,2024,Jun,322.2
Andorra,2024,Jul,361.5
Andorra,2024,Aug,534.4
Andorra,2024,Sep,349.2
Andorra,2024,Oct,249.0
Andorra,2024,Nov,229.8
Andorra,2024,Dec,445.8
Andorra,2025,Jan,415.7
Andorra,2025,Feb,390.0
Andorra,2025,Mar,392.2
Andorra,2025,Apr,345.8
Andorra,2025,May,148.8
Andorra,2025,Jun,404.8
Andorra,2025,Jul,382.5
Andorra,2025,Aug,556.0
Andorra,2025,Sep,387.5
Angola,2021,Jan,6.5
Angola,2021,Feb,5.8
Angola,2021,Mar,4.1
Angola,2021,Apr,5.0
Angola,2021,May,4.0
Angola,2021,Jun,8.0
Angola,2021,Jul,7.1
Angola,2021,Aug,6.1
Angola,2021,Sep,7.0
Angola,2021,Oct,5.7
Angola,2021,Nov,0.5
Angola,2021,Dec,4.1
Angola,2022,Jan,17.8
Angola,2022,Feb,6.0
Angola,2022,Mar,12.8
Angola,2022,Apr,14.7
Angola,2022,May,11.7
Angola,2022,Jun,8.1
Angola,2022,Jul,9.4
Angola,2022,Aug,9.0
Angola,2022,Sep,11.3
Angola,2022,Oct,9.2
Angola,2022,Nov,10.0
Angola,2022,Dec,9.6
Angola,2023,Jan,13.8
Angola,2023,Feb,10.7
Angola,2023,Mar,9.1
Angola,2023,Apr,10.0
Angola,2023,May,10.1
Angola,2023,Jun,10.4
Angola,2023,Jul,11.7
Angola,2023,Aug,11.8
Angola,2023,Sep,12.7
Angola,2023,Oct,11.8
Angola,2023,Nov,12.3
Angola,2023,Dec,9.6
Angola,2024,Jan,10.8
Angola,2024,Feb,11.1
Angola,2024,Mar,12.0
Angola,2024,Apr,13.4
Angola,2024,May,13.9
Angola,2024,Jun,14.5
Angola,2024,Jul,16.5
Angola,2024,Aug,16.9
Angola,2024,Sep,15.0
Angola,2024,Oct,16.0
Angola,2024,Nov,16.8
Angola,2024,Dec,17.6
Angola,2025,Jan,10.8
Angola,2025,Feb,17.7
Angola,2025,Mar,17.0
Angola,2025,Apr,17.5
Angola,2025,May,22.8
Angola,2025,Jun,22.7
Angola,2025,Jul,12.2
Angola,2025,Aug,20.6
Anguilla,2015,Feb,7.4
Anguilla,2015,Mar,8.7
Anguilla,2015,Apr,7.7
Anguilla,2015,May,5.8
Anguilla,2015,Jun,5.1
Anguilla,2015,Jul,7.5
Anguilla,2015,Aug,5.7
Anguilla,2015,Sep,1.6
Anguilla,2015,Oct,2.8
Anguilla,2015,Nov,6.0
Anguilla,2015,Dec,8.3
Anguilla,2016,Jan,7.3
Anguilla,2016,Feb,8.0
Anguilla,2016,Mar,9.7
Anguilla,2016,Apr,7.3
Anguilla,2016,May,6.5
Anguilla,2016,Jun,5.6
Anguilla,2016,Jul,9.5
Anguilla,2016,Aug,5.3
Anguilla,2016,Sep,1.7
Anguilla,2016,Oct,3.2
Anguilla,2016,Nov,6.6
Anguilla,2016,Dec,8.5
Anguilla,2017,Jan,7.3
Anguilla,2017,Feb,7.9
Anguilla,2017,Mar,9.2
Anguilla,2017,Apr,9.7
Anguilla,2017,May,7.1
Anguilla,2017,Jun,6.7
Anguilla,2017,Jul,8.1
Anguilla,2017,Aug,7.4
Anguilla,2017,Sep,0.4
Anguilla,2017,Oct,0.6
Anguilla,2017,Nov,1.3
Anguilla,2017,Dec,2.6
Anguilla,2018,Jan,2.8
Anguilla,2018,Feb,3.3
Anguilla,2018,Mar,4.6
Anguilla,2018,Apr,4.0
Anguilla,2018,May,4.3
Anguilla,2018,Jun,4.4
Anguilla,2018,Jul,5.3
Anguilla,2018,Aug,6.4
Anguilla,2018,Sep,1.8
Anguilla,2018,Oct,2.9
Anguilla,2018,Nov,5.8
Anguilla,2018,Dec,9.1
Anguilla,2019,Jan,8.9
Anguilla,2019,Feb,9.3
Anguilla,2019,Mar,11.9
Anguilla,2019,Apr,9.8
Anguilla,2019,May,8.2
Anguilla,2019,Jun,7.8
Anguilla,2019,Jul,8.9
Anguilla,2019,Aug,8.9
Anguilla,2019,Sep,1.5
Anguilla,2019,Oct,2.8
Anguilla,2019,Nov,7.6
Anguilla,2019,Dec,9.9
Anguilla,2020,Jan,9.2
Anguilla,2020,Feb,9.8
Anguilla,2020,Mar,4.2
Anguilla,2020,Apr,0.0
Anguilla,2020,May,0.0
Anguilla,2020,Jun,0.0
Anguilla,2020,Jul,0.0
Anguilla,2020,Aug,0.0
Anguilla,2020,Sep,0.0
Anguilla,2020,Oct,0.1
Anguilla,2020,Nov,0.6
Anguilla,2020,Dec,1.3
Anguilla,2021,Jan,1.0
Anguilla,2021,Feb,1.1
Anguilla,2021,Mar,2.4
Anguilla,2021,Apr,1.3
Anguilla,2021,May,0.6
Anguilla,2021,Jun,1.9
Anguilla,2021,Jul,4.9
Anguilla,2021,Aug,2.6
Anguilla,2021,Sep,0.4
Anguilla,2021,Oct,1.2
Anguilla,2021,Nov,4.5
Anguilla,2021,Dec,6.4
Anguilla,2022,Jan,4.8
Anguilla,2022,Feb,6.6
Anguilla,2022,Mar,7.5
Anguilla,2022,Apr,8.0
Anguilla,2022,May,6.6
Anguilla,2022,Jun,6.6
Anguilla,2022,Jul,7.9
Anguilla,2022,Aug,4.8
Anguilla,2022,Sep,1.4
Anguilla,2022,Oct,3.3
Anguilla,2022,Nov,7.2
Anguilla,2022,Dec,9.5
Anguilla,2023,Jan,10.4
Anguilla,2023,Feb,10.4
Anguilla,2023,Mar,11.3
Anguilla,2023,Apr,10.2
Anguilla,2023,May,7.8
Anguilla,2023,Jun,7.3
Anguilla,2023,Jul,8.0
Anguilla,2023,Aug,5.9
Anguilla,2023,Sep,1.6
Anguilla,2023,Oct,3.0
Anguilla,2023,Nov,8.3
Anguilla,2023,Dec,11.7
Anguilla,2024,Jan,12.1
Anguilla,2024,Feb,11.5
Anguilla,2024,Mar,13.4
Anguilla,2024,Apr,10.1
Anguilla,2024,May,10.1
Anguilla,2024,Jun,9.2
Anguilla,2024,Jul,9.7
Anguilla,2024,Aug,7.6
Anguilla,2024,Sep,1.8
Anguilla,2024,Oct,3.7
Anguilla,2024,Nov,9.3
Anguilla,2024,Dec,13.2
Anguilla,2025,Jan,12.8
Anguilla,2025,Feb,11.9
Anguilla,2025,Mar,12.8
Anguilla,2025,Apr,11.3
Anguilla,2025,May,9.7
Anguilla,2025,Jun,9.8
Antigua & Barbuda,2015,Feb,24.8
Antigua & Barbuda,2015,Mar,26.0
Antigua & Barbuda,2015,Apr,23.6
Antigua & Barbuda,2015,May,18.5
Antigua & Barbuda,2015,Jun,16.8
Antigua & Barbuda,2015,Jul,21.4
Antigua & Barbuda,2015,Aug,16.7
Antigua & Barbuda,2015,Sep,12.2
Antigua & Barbuda,2015,Oct,16.9
Antigua & Barbuda,2015,Nov,21.6
Antigua & Barbuda,2015,Dec,28.3
Antigua & Barbuda,2016,Jan,26.9
Antigua & Barbuda,2016,Feb,27.3
Antigua & Barbuda,2016,Mar,30.3
Antigua & Barbuda,2016,Apr,24.0
Antigua & Barbuda,2016,May,18.8
Antigua & Barbuda,2016,Jun,18.2
Antigua & Barbuda,2016,Jul,24.5
Antigua & Barbuda,2016,Aug,17.3
Antigua & Barbuda,2016,Sep,12.8
Antigua & Barbuda,2016,Oct,17.1
Antigua & Barbuda,2016,Nov,21.3
Antigua & Barbuda,2016,Dec,26.6
Antigua & Barbuda,2017,Jan,25.5
Antigua & Barbuda,2017,Feb,26.6
Antigua & Barbuda,2017,Mar,27.0
Antigua & Barbuda,2017,Apr,24.1
Antigua & Barbuda,2017,May,18.0
Antigua & Barbuda,2017,Jun,16.6
Antigua & Barbuda,2017,Jul,22.1
Antigua & Barbuda,2017,Aug,16.8
Antigua & Barbuda,2017,Sep,9.5
Antigua & Barbuda,2017,Oct,14.6
Antigua & Barbuda,2017,Nov,19.7
Antigua & Barbuda,2017,Dec,27.9
Antigua & Barbuda,2018,Jan,28.1
Antigua & Barbuda,2018,Feb,26.9
Antigua & Barbuda,2018,Mar,29.5
Antigua & Barbuda,2018,Apr,23.3
Antigua & Barbuda,2018,May,20.1
Antigua & Barbuda,2018,Jun,19.5
Antigua & Barbuda,2018,Jul,23.0
Antigua & Barbuda,2018,Aug,17.8
Antigua & Barbuda,2018,Sep,11.7
Antigua & Barbuda,2018,Oct,16.5
Antigua & Barbuda,2018,Nov,22.7
Antigua & Barbuda,2018,Dec,29.2
Antigua & Barbuda,2019,Jan,30.2
Antigua & Barbuda,2019,Feb,29.7
Antigua & Barbuda,2019,Mar,30.9
Antigua & Barbuda,2019,Apr,27.3
Antigua & Barbuda,2019,May,22.2
Antigua & Barbuda,2019,Jun,21.2
Antigua & Barbuda,2019,Jul,23.0
Antigua & Barbuda,2019,Aug,17.7
Antigua & Barbuda,2019,Sep,14.1
Antigua & Barbuda,2019,Oct,20.0
Antigua & Barbuda,2019,Nov,27.0
Antigua & Barbuda,2019,Dec,37.8
Antigua & Barbuda,2020,Jan,33.5
Antigua & Barbuda,2020,Feb,33.4
Antigua & Barbuda,2020,Mar,16.5
Antigua & Barbuda,2020,Apr,0.0
Antigua & Barbuda,2020,May,0.0
Antigua & Barbuda,2020,Jun,2.7
Antigua & Barbuda,2020,Jul,4.0
Antigua & Barbuda,2020,Aug,4.8
Antigua & Barbuda,2020,Sep,3.7
Antigua & Barbuda,2020,Oct,6.9
Antigua & Barbuda,2020,Nov,6.0
Antigua & Barbuda,2020,Dec,13.7
Antigua & Barbuda,2021,Jan,7.8
Antigua & Barbuda,2021,Feb,5.6
Antigua & Barbuda,2021,Mar,8.3
Antigua & Barbuda,2021,Apr,9.2
Antigua & Barbuda,2021,May,11.5
Antigua & Barbuda,2021,Jun,14.7
Antigua & Barbuda,2021,Jul,23.4
Antigua & Barbuda,2021,Aug,18.8
Antigua & Barbuda,2021,Sep,11.6
Antigua & Barbuda,2021,Oct,14.9
Antigua & Barbuda,2021,Nov,19.2
Antigua & Barbuda,2021,Dec,24.5
Antigua & Barbuda,2022,Jan,18.1
Antigua & Barbuda,2022,Feb,21.3
Antigua & Barbuda,2022,Mar,25.5
Antigua & Barbuda,2022,Apr,25.7
Antigua & Barbuda,2022,May,20.0
Antigua & Barbuda,2022,Jun,18.8
Antigua & Barbuda,2022,Jul,24.7
Antigua & Barbuda,2022,Aug,20.1
Antigua & Barbuda,2022,Sep,15.5
Antigua & Barbuda,2022,Oct,21.5
Antigua & Barbuda,2022,Nov,23.3
Antigua & Barbuda,2022,Dec,30.7
Antigua & Barbuda,2023,Jan,30.4
Antigua & Barbuda,2023,Feb,30.3
Antigua & Barbuda,2023,Mar,26.9
Antigua & Barbuda,2023,Apr,28.3
Antigua & Barbuda,2023,May,20.3
Antigua & Barbuda,2023,Jun,18.0
Antigua & Barbuda,2023,Jul,22.0
Antigua & Barbuda,2023,Aug,20.0
Antigua & Barbuda,2023,Sep,12.1
Antigua & Barbuda,2023,Oct,16.7
Antigua & Barbuda,2023,Nov,24.2
Antigua & Barbuda,2023,Dec,32.5
Antigua & Barbuda,2024,Jan,30.7
Antigua & Barbuda,2024,Feb,31.3
Antigua & Barbuda,2024,Mar,35.3
Antigua & Barbuda,2024,Apr,28.8
Antigua & Barbuda,2024,May,24.9
Antigua & Barbuda,2024,Jun,25.6
Antigua & Barbuda,2024,Jul,28.3
Antigua & Barbuda,2024,Aug,24.3
Antigua & Barbuda,2024,Sep,13.0
Antigua & Barbuda,2024,Oct,20.2
Antigua & Barbuda,2024,Nov,29.2
Antigua & Barbuda,2024,Dec,38.6
Antigua & Barbuda,2025,Jan,34.3
Antigua & Barbuda,2025,Feb,34.1
Antigua & Barbuda,2025,Mar,35.4
Antigua & Barbuda,2025,Apr,28.9
Antigua & Barbuda,2025,May,23.6
Antigua & Barbuda,2025,Jun,23.4
Antigua & Barbuda,2025,Jul,26.2
Argentina,2015,Feb,765.3
Argentina,2015,Mar,576.7
Argentina,2015,Apr,529.1
Argentina,2015,May,447.5
Argentina,2015,Jun,402.9
Argentina,2015,Jul,540.1
Argentina,2015,Aug,457.5
Argentina,2015,Sep,471.0
Argentina,2015,Oct,508.5
Argentina,2015,Nov,550.2
Argentina,2015,Dec,725.3
Argentina,2016,Jan,800.0
Argentina,2016,Feb,736.0
Argentina,2016,Mar,607.2
Argentina,2016,Apr,445.6
Argentina,2016,May,414.1
Argentina,2016,Jun,374.0
Argentina,2016,Jul,542.6
Argentina,2016,Aug,463.3
Argentina,2016,Sep,475.5
Argentina,2016,Oct,526.8
Argentina,2016,Nov,554.3
Argentina,2016,Dec,728.9
Argentina,2017,Jan,777.2
Argentina,2017,Feb,689.0
Argentina,2017,Mar,550.1
Argentina,2017,Apr,522.0
Argentina,2017,May,417.0
Argentina,2017,Jun,378.9
Argentina,2017,Jul,548.4
Argentina,2017,Aug,461.3
Argentina,2017,Sep,494.5
Argentina,2017,Oct,543.5
Argentina,2017,Nov,561.0
Argentina,2017,Dec,768.4
Argentina,2018,Jan,809.2
Argentina,2018,Feb,696.3
Argentina,2018,Mar,595.5
Argentina,2018,Apr,500.0
Argentina,2018,May,435.7
Argentina,2018,Jun,369.3
Argentina,2018,Jul,553.6
Argentina,2018,Aug,471.3
Argentina,2018,Sep,546.0
Argentina,2018,Oct,550.7
Argentina,2018,Nov,625.9
Argentina,2018,Dec,788.2
Argentina,2019,Jan,880.8
Argentina,2019,Feb,725.4
Argentina,2019,Mar,640.9
Argentina,2019,Apr,582.1
Argentina,2019,May,464.6
Argentina,2019,Jun,431.5
Argentina,2019,Jul,607.8
Argentina,2019,Aug,501.0
Argentina,2019,Sep,579.3
Argentina,2019,Oct,546.9
Argentina,2019,Nov,620.4
Argentina,2019,Dec,818.5
Argentina,2020,Jan,895.5
Argentina,2020,Feb,820.0
Argentina,2020,Mar,331.5
Argentina,2020,Apr,0.0
Argentina,2020,May,0.0
Argentina,2020,Jun,0.0
Argentina,2020,Jul,1.3
Argentina,2020,Aug,3.4
Argentina,2020,Sep,4.3
Argentina,2020,Oct,5.0
Argentina,2020,Nov,9.7
Argentina,2020,Dec,18.8
Argentina,2021,Jan,22.8
Argentina,2021,Feb,12.7
Argentina,2021,Mar,14.3
Argentina,2021,Apr,10.8
Argentina,2021,May,7.6
Argentina,2021,Jun,6.1
Argentina,2021,Jul,4.8
Argentina,2021,Aug,4.3
Argentina,2021,Sep,4.8
Argentina,2021,Oct,20.8
Argentina,2021,Nov,73.5
Argentina,2021,Dec,115.0
Argentina,2022,Jan,176.5
Argentina,2022,Feb,150.6
Argentina,2022,Mar,212.0
Argentina,2022,Apr,302.0
Argentina,2022,May,276.3
Argentina,2022,Jun,249.3
Argentina,2022,Jul,388.9
Argentina,2022,Aug,356.2
Argentina,2022,Sep,386.0
Argentina,2022,Oct,424.7
Argentina,2022,Nov,483.2
Argentina,2022,Dec,484.0
Argentina,2023,Jan,728.4
Argentina,2023,Feb,682.0
Argentina,2023,Mar,565.5
Argentina,2023,Apr,619.7
Argentina,2023,May,510.6
Argentina,2023,Jun,443.9
Argentina,2023,Jul,652.8
Argentina,2023,Aug,540.4
Argentina,2023,Sep,572.9
Argentina,2023,Oct,625.4
Argentina,2023,Nov,667.1
Argentina,2023,Dec,676.9
Argentina,2024,Jan,898.3
Argentina,2024,Feb,757.2
Argentina,2024,Mar,673.2
Argentina,2024,Apr,469.6
Argentina,2024,May,372.3
Argentina,2024,Jun,351.2
Argentina,2024,Jul,531.4
Argentina,2024,Aug,455.4
Argentina,2024,Sep,484.9
Argentina,2024,Oct,444.0
Argentina,2024,Nov,547.3
Argentina,2024,Dec,619.2
Argentina,2025,Jan,720.6
Argentina,2025,Feb,528.3
Argentina,2025,Mar,515.0
Argentina,2025,Apr,445.1
Argentina,2025,May,331.9
Argentina,2025,Jun,334.1
Argentina,2025,Jul,447.2
Argentina,2025,Aug,418.5
Aruba,2015,Feb,90.0
Aruba,2015,Mar,103.5
Aruba,2015,Apr,99.6
Aruba,2015,May,87.7
Aruba,2015,Jun,87.4
Aruba,2015,Jul,109.3
Aruba,2015,Aug,111.5
Aruba,2015,Sep,97.3
Aruba,2015,Oct,109.0
Aruba,2015,Nov,110.3
Aruba,2015,Dec,118.5
Aruba,2016,Jan,104.1
Aruba,2016,Feb,96.2
Aruba,2016,Mar,110.0
Aruba,2016,Apr,98.8
Aruba,2016,May,81.0
Aruba,2016,Jun,86.7
Aruba,2016,Jul,99.4
Aruba,2016,Aug,96.3
Aruba,2016,Sep,77.3
Aruba,2016,Oct,76.5
Aruba,2016,Nov,78.6
Aruba,2016,Dec,97.0
Aruba,2017,Jan,89.3
Aruba,2017,Feb,84.2
Aruba,2017,Mar,90.1
Aruba,2017,Apr,96.9
Aruba,2017,May,81.0
Aruba,2017,Jun,85.3
Aruba,2017,Jul,102.3
Aruba,2017,Aug,90.8
Aruba,2017,Sep,77.6
Aruba,2017,Oct,81.5
Aruba,2017,Nov,86.1
Aruba,2017,Dec,105.5
Aruba,2018,Jan,91.5
Aruba,2018,Feb,85.0
Aruba,2018,Mar,98.5
Aruba,2018,Apr,88.1
Aruba,2018,May,85.4
Aruba,2018,Jun,91.9
Aruba,2018,Jul,101.4
Aruba,2018,Aug,91.5
Aruba,2018,Sep,76.0
Aruba,2018,Oct,80.8
Aruba,2018,Nov,88.8
Aruba,2018,Dec,103.1
Aruba,2019,Jan,94.2
Aruba,2019,Feb,93.2
Aruba,2019,Mar,106.7
Aruba,2019,Apr,94.0
Aruba,2019,May,88.5
Aruba,2019,Jun,99.0
Aruba,2019,Jul,103.5
Aruba,2019,Aug,96.1
Aruba,2019,Sep,73.6
Aruba,2019,Oct,79.4
Aruba,2019,Nov,90.0
Aruba,2019,Dec,100.7
Aruba,2020,Jan,90.6
Aruba,2020,Feb,95.3
Aruba,2020,Mar,42.8
Aruba,2020,Apr,0.0
Aruba,2020,May,0.0
Aruba,2020,Jun,0.0
Aruba,2020,Jul,12.9
Aruba,2020,Aug,17.4
Aruba,2020,Sep,14.7
Aruba,2020,Oct,21.9
Aruba,2020,Nov,29.7
Aruba,2020,Dec,42.9
Aruba,2021,Jan,31.4
Aruba,2021,Feb,32.0
Aruba,2021,Mar,49.0
Aruba,2021,Apr,58.8
Aruba,2021,May,70.7
Aruba,2021,Jun,84.6
Aruba,2021,Jul,100.2
Aruba,2021,Aug,80.2
Aruba,2021,Sep,60.3
Aruba,2021,Oct,70.1
Aruba,2021,Nov,79.9
Aruba,2021,Dec,89.5
Aruba,2022,Jan,59.8
Aruba,2022,Feb,78.0
Aruba,2022,Mar,95.9
Aruba,2022,Apr,101.7
Aruba,2022,May,91.4
Aruba,2022,Jun,101.5
Aruba,2022,Jul,109.0
Aruba,2022,Aug,100.8
Aruba,2022,Sep,78.3
Aruba,2022,Oct,83.4
Aruba,2022,Nov,90.8
Aruba,2022,Dec,110.4
Aruba,2023,Jan,100.5
Aruba,2023,Feb,99.4
