country,year,month,value
Estonia,2024,Nov,118.7
Estonia,2024,Dec,147.6
Estonia,2025,Jan,95.4
Estonia,2025,Feb,110.5
Estonia,2025,Mar,108.1
Estonia,2025,Apr,133.8
Estonia,2025,May,169.3
Estonia,2025,Jun,214.6
Estonia,2025,Jul,278.2
Estonia,2025,Aug,240.7
Estonia,2025,Sep,157.5
Eswatini,2015,Feb,89.9
Eswatini,2015,Mar,100.0
Eswatini,2015,Apr,115.2
Eswatini,2015,May,92.6
Eswatini,2015,Jun,86.0
Eswatini,2015,Jul,104.3
Eswatini,2015,Aug,115.0
Eswatini,2015,Sep,100.0
Eswatini,2015,Oct,107.0
Eswatini,2015,Nov,101.5
Eswatini,2015,Dec,116.9
Eswatini,2016,Jan,113.6
Eswatini,2016,Feb,85.3
Eswatini,2016,Mar,109.3
Eswatini,2016,Apr,93.0
Eswatini,2016,May,106.2
Eswatini,2016,Jun,91.7
Eswatini,2016,Jul,113.7
Eswatini,2016,Aug,116.0
Eswatini,2016,Sep,102.9
Eswatini,2016,Oct,114.0
Eswatini,2016,Nov,99.5
Eswatini,2016,Dec,133.2
Eswatini,2017,Jan,116.5
Eswatini,2017,Feb,82.2
Eswatini,2017,Mar,93.8
Eswatini,2017,Apr,116.0
Eswatini,2017,May,105.3
Eswatini,2017,Jun,109.5
Eswatini,2017,Jul,122.7
Eswatini,2017,Aug,116.9
Eswatini,2017,Sep,117.2
Eswatini,2017,Oct,119.1
Eswatini,2017,Nov,105.9
Eswatini,2017,Dec,137.4
Eswatini,2018,Jan,114.1
Eswatini,2018,Feb,89.2
Eswatini,2018,Mar,98.4
Eswatini,2018,Apr,115.0
Eswatini,2018,May,99.4
Eswatini,2018,Jun,92.0
Eswatini,2018,Jul,114.2
Eswatini,2018,Aug,112.4
Eswatini,2018,Sep,115.0
Eswatini,2018,Oct,105.4
Eswatini,2018,Nov,98.1
Eswatini,2018,Dec,124.0
Eswatini,2019,Jan,91.9
Eswatini,2019,Feb,72.9
Eswatini,2019,Mar,98.3
Eswatini,2019,Apr,102.1
Eswatini,2019,May,97.4
Eswatini,2019,Jun,95.5
Eswatini,2019,Jul,102.4
Eswatini,2019,Aug,108.7
Eswatini,2019,Sep,114.2
Eswatini,2019,Oct,102.9
Eswatini,2019,Nov,87.4
Eswatini,2019,Dec,112.3
Eswatini,2020,Jan,93.6
Eswatini,2020,Feb,76.0
Eswatini,2020,Mar,75.6
Eswatini,2020,Apr,3.4
Eswatini,2020,May,5.7
Eswatini,2020,Jun,7.6
Eswatini,2020,Jul,7.7
Eswatini,2020,Aug,8.6
Eswatini,2020,Sep,9.0
Eswatini,2020,Oct,15.3
Eswatini,2020,Nov,20.2
Eswatini,2020,Dec,22.8
Eswatini,2021,Jan,16.7
Eswatini,2021,Feb,9.8
Eswatini,2021,Mar,14.8
Eswatini,2021,Apr,18.0
Eswatini,2021,May,19.3
Eswatini,2021,Jun,18.1
Eswatini,2021,Jul,11.5
Eswatini,2021,Aug,16.4
Eswatini,2021,Sep,20.9
Eswatini,2021,Oct,19.3
Eswatini,2021,Nov,20.6
Eswatini,2021,Dec,25.3
Eswatini,2022,Jan,25.1
Eswatini,2022,Feb,22.6
Eswatini,2022,Mar,27.1
Eswatini,2022,Apr,32.7
Eswatini,2022,May,39.0
Eswatini,2022,Jun,37.9
Eswatini,2022,Jul,46.7
Eswatini,2022,Aug,54.5
Eswatini,2022,Sep,50.4
Eswatini,2022,Oct,57.3
Eswatini,2022,Nov,32.5
Eswatini,2022,Dec,76.7
Eswatini,2023,Jan,69.1
Eswatini,2023,Feb,47.8
Eswatini,2023,Mar,61.9
Eswatini,2023,Apr,71.9
Eswatini,2023,May,68.7
Eswatini,2023,Jun,61.5
Eswatini,2023,Jul,82.6
Eswatini,2023,Aug,76.3
Eswatini,2023,Sep,76.2
Eswatini,2023,Oct,80.1
Eswatini,2023,Nov,67.4
Eswatini,2023,Dec,79.1
Eswatini,2024,Jan,84.7
Eswatini,2024,Feb,65.9
Eswatini,2024,Mar,76.4
Eswatini,2024,Apr,64.5
Eswatini,2024,May,72.5
Eswatini,2024,Jun,83.9
Eswatini,2024,Jul,81.1
Eswatini,2024,Aug,86.1
Eswatini,2024,Sep,90.1
Eswatini,2024,Oct,75.2
Eswatini,2024,Nov,72.7
Eswatini,2024,Dec,111.2
Eswatini,2025,Jan,85.7
Eswatini,2025,Feb,72.9
Eswatini,2025,Mar,85.5
Eswatini,2025,Apr,90.7
Eswatini,2025,May,87.2
Eswatini,2025,Jun,97.7
Eswatini,2025,Jul,88.7
Eswatini,2025,Aug,92.6
Eswatini,2025,Sep,90.8
Ethiopia,2020,Jan,67.1
Ethiopia,2020,Feb,19.4
Ethiopia,2020,Mar,33.7
Ethiopia,2020,Apr,1.6
Ethiopia,2020,May,1.8
Ethiopia,2020,Jun,3.5
Ethiopia,2020,Jul,8.1
Ethiopia,2020,Aug,17.2
Ethiopia,2020,Sep,21.3
Ethiopia,2020,Oct,30.2
Ethiopia,2020,Nov,29.4
Ethiopia,2020,Dec,37.4
Ethiopia,2021,Jan,38.5
Ethiopia,2021,Feb,28.6
Ethiopia,2021,Mar,32.7
Ethiopia,2021,Apr,34.8
Ethiopia,2021,May,38.2
Ethiopia,2021,Jun,39.3
Ethiopia,2021,Jul,41.8
Ethiopia,2021,Aug,39.4
Ethiopia,2021,Sep,37.7
Ethiopia,2021,Oct,66.7
Ethiopia,2021,Nov,56.9
Ethiopia,2021,Dec,63.6
Ethiopia,2022,Jan,65.9
Ethiopia,2022,Feb,55.5
Ethiopia,2022,Mar,75.3
Ethiopia,2022,Apr,80.7
Ethiopia,2022,May,79.9
Ethiopia,2022,Jun,84.4
Ethiopia,2022,Jul,87.2
Ethiopia,2022,Aug,94.0
Ethiopia,2022,Sep,79.5
Ethiopia,2022,Oct,38.1
Ethiopia,2022,Nov,35.6
Ethiopia,2022,Dec,63.8
Ethiopia,2023,Jan,97.0
Ethiopia,2023,Feb,82.8
Ethiopia,2023,Mar,89.4
Ethiopia,2023,Apr,81.3
Ethiopia,2023,May,80.6
Ethiopia,2023,Jun,80.6
Ethiopia,2023,Jul,86.0
Ethiopia,2023,Aug,87.2
Ethiopia,2023,Sep,87.3
Ethiopia,2023,Oct,94.4
Ethiopia,2023,Nov,102.9
Ethiopia,2023,Dec,108.3
Ethiopia,2024,Jan,91.4
Ethiopia,2024,Feb,88.8
Ethiopia,2024,Mar,82.5
Ethiopia,2024,Apr,79.0
Ethiopia,2024,May,102.4
Ethiopia,2024,Jun,94.6
Ethiopia,2024,Jul,103.6
Ethiopia,2024,Aug,97.4
Ethiopia,2024,Sep,77.4
Ethiopia,2024,Oct,101.1
Ethiopia,2024,Nov,105.1
Ethiopia,2024,Dec,115.4
Ethiopia,2025,Jan,114.6
Ethiopia,2025,Feb,82.2
Ethiopia,2025,Mar,83.7
Ethiopia,2025,Apr,98.3
Ethiopia,2025,May,100.8
Ethiopia,2025,Jun,110.2
Ethiopia,2025,Jul,136.8
Ethiopia,2025,Aug,125.3
Ethiopia,2025,Sep,114.5
Fiji,2015,Feb,42.2
Fiji,2015,Mar,51.0
Fiji,2015,Apr,59.0
Fiji,2015,May,60.5
Fiji,2015,Jun,72.5
Fiji,2015,Jul,79.5
Fiji,2015,Aug,73.3
Fiji,2015,Sep,71.8
Fiji,2015,Oct,69.1
Fiji,2015,Nov,59.6
Fiji,2015,Dec,66.0
Fiji,2016,Jan,57.7
Fiji,2016,Feb,44.3
Fiji,2016,Mar,56.0
Fiji,2016,Apr,58.2
Fiji,2016,May,60.4
Fiji,2016,Jun,73.1
Fiji,2016,Jul,85.7
Fiji,2016,Aug,76.3
Fiji,2016,Sep,71.8
Fiji,2016,Oct,73.6
Fiji,2016,Nov,62.5
Fiji,2016,Dec,72.7
Fiji,2017,Jan,64.9
Fiji,2017,Feb,43.9
Fiji,2017,Mar,54.4
Fiji,2017,Apr,68.5
Fiji,2017,May,64.4
Fiji,2017,Jun,76.6
Fiji,2017,Jul,90.1
Fiji,2017,Aug,82.3
Fiji,2017,Sep,77.0
Fiji,2017,Oct,78.2
Fiji,2017,Nov,65.2
Fiji,2017,Dec,77.4
Fiji,2018,Jan,62.6
Fiji,2018,Feb,48.8
Fiji,2018,Mar,60.1
Fiji,2018,Apr,63.5
Fiji,2018,May,67.3
Fiji,2018,Jun,81.7
Fiji,2018,Jul,95.1
Fiji,2018,Aug,88.7
Fiji,2018,Sep,81.4
Fiji,2018,Oct,79.1
Fiji,2018,Nov,65.0
Fiji,2018,Dec,77.1
Fiji,2019,Jan,63.8
Fiji,2019,Feb,48.7
Fiji,2019,Mar,59.3
Fiji,2019,Apr,76.8
Fiji,2019,May,73.2
Fiji,2019,Jun,85.7
Fiji,2019,Jul,96.4
Fiji,2019,Aug,88.8
Fiji,2019,Sep,81.4
Fiji,2019,Oct,77.5
Fiji,2019,Nov,69.1
Fiji,2019,Dec,73.7
Fiji,2020,Jan,65.4
Fiji,2020,Feb,46.3
Fiji,2020,Mar,28.0
Fiji,2020,Apr,0.7
Fiji,2020,May,0.7
Fiji,2020,Jun,0.4
Fiji,2020,Jul,0.7
Fiji,2020,Aug,1.0
Fiji,2020,Sep,1.0
Fiji,2020,Oct,1.1
Fiji,2020,Nov,0.9
Fiji,2020,Dec,0.7
Fiji,2021,Jan,1.0
Fiji,2021,Feb,1.3
Fiji,2021,Mar,2.0
Fiji,2021,Apr,0.8
Fiji,2021,May,0.4
Fiji,2021,Jun,0.3
Fiji,2021,Jul,0.5
Fiji,2021,Aug,0.4
Fiji,2021,Sep,0.5
Fiji,2021,Oct,0.6
Fiji,2021,Nov,0.7
Fiji,2021,Dec,23.2
Fiji,2022,Jan,16.5
Fiji,2022,Feb,11.0
Fiji,2022,Mar,21.4
Fiji,2022,Apr,46.7
Fiji,2022,May,47.8
Fiji,2022,Jun,62.1
Fiji,2022,Jul,78.6
Fiji,2022,Aug,70.1
Fiji,2022,Sep,72.7
Fiji,2022,Oct,70.2
Fiji,2022,Nov,63.6
Fiji,2022,Dec,75.6
Fiji,2023,Jan,67.5
Fiji,2023,Feb,47.2
Fiji,2023,Mar,60.5
Fiji,2023,Apr,77.0
Fiji,2023,May,75.1
Fiji,2023,Jun,90.5
Fiji,2023,Jul,93.5
Fiji,2023,Aug,87.4
Fiji,2023,Sep,90.4
Fiji,2023,Oct,83.0
Fiji,2023,Nov,74.7
Fiji,2023,Dec,82.8
Fiji,2024,Jan,70.3
Fiji,2024,Feb,54.7
Fiji,2024,Mar,69.3
Fiji,2024,Apr,77.3
Fiji,2024,May,82.9
Fiji,2024,Jun,92.6
Fiji,2024,Jul,98.3
Fiji,2024,Aug,94.8
Fiji,2024,Sep,92.6
Fiji,2024,Oct,89.4
Fiji,2024,Nov,76.8
Fiji,2024,Dec,83.8
Fiji,2025,Jan,70.8
Fiji,2025,Feb,49.5
Fiji,2025,Mar,63.8
Fiji,2025,Apr,80.4
Fiji,2025,May,86.6
Fiji,2025,Jun,92.7
Fiji,2025,Jul,99.3
Fiji,2025,Aug,99.7
Fiji,2025,Sep,92.3
Finland,2015,Feb,167.5
Finland,2015,Mar,178.9
Finland,2015,Apr,142.3
Finland,2015,May,190.9
Finland,2015,Jun,285.0
Finland,2015,Jul,377.6
Finland,2015,Aug,334.9
Finland,2015,Sep,201.2
Finland,2015,Oct,164.1
Finland,2015,Nov,163.3
Finland,2015,Dec,231.3
Finland,2016,Jan,202.5
Finland,2016,Feb,198.9
Finland,2016,Mar,182.8
Finland,2016,Apr,146.3
Finland,2016,May,198.6
Finland,2016,Jun,298.9
Finland,2016,Jul,375.5
Finland,2016,Aug,345.1
Finland,2016,Sep,215.4
Finland,2016,Oct,166.3
Finland,2016,Nov,179.2
Finland,2016,Dec,279.5
Finland,2017,Jan,240.4
Finland,2017,Feb,231.4
Finland,2017,Mar,221.8
Finland,2017,Apr,169.2
Finland,2017,May,217.6
Finland,2017,Jun,343.9
Finland,2017,Jul,423.2
Finland,2017,Aug,391.8
Finland,2017,Sep,238.2
Finland,2017,Oct,182.6
Finland,2017,Nov,202.5
Finland,2017,Dec,317.7
Finland,2018,Jan,260.6
Finland,2018,Feb,247.0
Finland,2018,Mar,241.2
Finland,2018,Apr,174.8
Finland,2018,May,213.1
Finland,2018,Jun,330.3
Finland,2018,Jul,396.8
Finland,2018,Aug,382.4
Finland,2018,Sep,234.7
Finland,2018,Oct,198.6
Finland,2018,Nov,205.4
Finland,2018,Dec,339.3
Finland,2019,Jan,264.2
Finland,2019,Feb,254.8
Finland,2019,Mar,243.8
Finland,2019,Apr,170.7
Finland,2019,May,229.8
Finland,2019,Jun,333.7
Finland,2019,Jul,396.3
Finland,2019,Aug,388.4
Finland,2019,Sep,252.7
Finland,2019,Oct,209.7
Finland,2019,Nov,207.2
Finland,2019,Dec,338.9
Finland,2020,Jan,288.0
Finland,2020,Feb,249.5
Finland,2020,Mar,102.3
Finland,2020,Apr,3.6
Finland,2020,May,4.9
Finland,2020,Jun,20.9
Finland,2020,Jul,62.9
Finland,2020,Aug,66.9
Finland,2020,Sep,30.6
Finland,2020,Oct,23.4
Finland,2020,Nov,22.3
Finland,2020,Dec,20.5
Finland,2021,Jan,18.8
Finland,2021,Feb,17.6
Finland,2021,Mar,13.9
Finland,2021,Apr,14.9
Finland,2021,May,21.5
Finland,2021,Jun,33.4
Finland,2021,Jul,83.0
Finland,2021,Aug,116.5
Finland,2021,Sep,86.2
Finland,2021,Oct,83.1
Finland,2021,Nov,112.5
Finland,2021,Dec,205.7
Finland,2022,Jan,107.2
Finland,2022,Feb,120.2
Finland,2022,Mar,138.7
Finland,2022,Apr,96.9
Finland,2022,May,139.3
Finland,2022,Jun,199.5
Finland,2022,Jul,271.0
Finland,2022,Aug,271.4
Finland,2022,Sep,196.9
Finland,2022,Oct,139.5
Finland,2022,Nov,163.8
Finland,2022,Dec,283.1
Finland,2023,Jan,201.9
Finland,2023,Feb,201.9
Finland,2023,Mar,195.4
Finland,2023,Apr,124.9
Finland,2023,May,173.2
Finland,2023,Jun,234.2
Finland,2023,Jul,296.3
Finland,2023,Aug,295.5
Finland,2023,Sep,189.7
Finland,2023,Oct,148.2
Finland,2023,Nov,186.1
Finland,2023,Dec,313.3
Finland,2024,Jan,227.8
Finland,2024,Feb,246.9
Finland,2024,Mar,220.9
Finland,2024,Apr,129.5
Finland,2024,May,167.4
Finland,2024,Jun,265.7
Finland,2024,Jul,336.3
Finland,2024,Aug,328.0
Finland,2024,Sep,205.8
Finland,2024,Oct,174.1
Finland,2024,Nov,223.5
Finland,2024,Dec,378.1
Finland,2025,Jan,274.9
Finland,2025,Feb,274.0
Finland,2025,Mar,261.0
Finland,2025,Apr,149.7
Finland,2025,May,208.7
Finland,2025,Jun,302.1
Finland,2025,Jul,367.6
Finland,2025,Aug,376.4
Finland,2025,Sep,239.5
France,2015,Feb,2011.0
France,2015,Mar,2491.0
France,2015,Apr,3241.0
France,2015,May,4501.0
France,2015,Jun,5230.0
France,2015,Jul,7918.0
France,2015,Aug,7713.0
France,2015,Sep,4849.0
France,2015,Oct,3128.0
France,2015,Nov,1879.0
France,2015,Dec,1994.0
France,2016,Jan,1748.0
France,2016,Feb,1916.0
France,2016,Mar,2756.0
France,2016,Apr,2746.0
France,2016,May,4222.0
France,2016,Jun,5134.0
France,2016,Jul,7569.0
France,2016,Aug,7019.0
France,2016,Sep,4592.0
France,2016,Oct,2980.0
France,2016,Nov,2010.0
France,2016,Dec,2309.0
France,2017,Jan,2025.0
France,2017,Feb,2053.0
France,2017,Mar,2581.0
France,2017,Apr,3994.0
France,2017,May,4094.0
France,2017,Jun,5466.0
France,2017,Jul,7834.0
