country,year,month,value
Guam,2024,Jun,52.0
Guam,2024,Jul,59.9
Guam,2024,Aug,66.9
Guam,2024,Sep,50.5
Guam,2024,Oct,53.1
Guam,2024,Nov,54.2
Guam,2024,Dec,67.2
Guam,2025,Jan,67.3
Guam,2025,Feb,61.0
Guam,2025,Mar,62.1
Guam,2025,Apr,51.1
Guam,2025,May,50.2
Guam,2025,Jun,54.1
Guam,2025,Jul,71.0
Guam,2025,Aug,78.9
Guam,2025,Sep,57.0
Guatemala,2015,Feb,105.0
Guatemala,2015,Mar,140.0
Guatemala,2015,Apr,131.6
Guatemala,2015,May,111.5
Guatemala,2015,Jun,116.2
Guatemala,2015,Jul,128.6
Guatemala,2015,Aug,128.8
Guatemala,2015,Sep,98.0
Guatemala,2015,Oct,113.6
Guatemala,2015,Nov,121.6
Guatemala,2015,Dec,161.5
Guatemala,2016,Jan,134.3
Guatemala,2016,Feb,118.4
Guatemala,2016,Mar,168.7
Guatemala,2016,Apr,109.8
Guatemala,2016,May,106.8
Guatemala,2016,Jun,122.0
Guatemala,2016,Jul,146.0
Guatemala,2016,Aug,142.1
Guatemala,2016,Sep,98.0
Guatemala,2016,Oct,132.9
Guatemala,2016,Nov,131.3
Guatemala,2016,Dec,174.9
Guatemala,2017,Jan,145.5
Guatemala,2017,Feb,136.5
Guatemala,2017,Mar,158.2
Guatemala,2017,Apr,177.8
Guatemala,2017,May,117.8
Guatemala,2017,Jun,122.5
Guatemala,2017,Jul,153.9
Guatemala,2017,Aug,139.1
Guatemala,2017,Sep,98.0
Guatemala,2017,Oct,115.3
Guatemala,2017,Nov,133.1
Guatemala,2017,Dec,162.0
Guatemala,2018,Jan,147.6
Guatemala,2018,Feb,130.1
Guatemala,2018,Mar,189.7
Guatemala,2018,Apr,135.4
Guatemala,2018,May,125.0
Guatemala,2018,Jun,140.0
Guatemala,2018,Jul,169.0
Guatemala,2018,Aug,167.4
Guatemala,2018,Sep,112.8
Guatemala,2018,Oct,129.1
Guatemala,2018,Nov,151.3
Guatemala,2018,Dec,183.1
Guatemala,2019,Jan,160.5
Guatemala,2019,Feb,122.2
Guatemala,2019,Mar,167.4
Guatemala,2019,Apr,171.9
Guatemala,2019,May,128.5
Guatemala,2019,Jun,138.1
Guatemala,2019,Jul,156.4
Guatemala,2019,Aug,148.4
Guatemala,2019,Sep,113.8
Guatemala,2019,Oct,120.7
Guatemala,2019,Nov,142.1
Guatemala,2019,Dec,182.4
Guatemala,2020,Jan,155.0
Guatemala,2020,Feb,130.7
Guatemala,2020,Mar,57.0
Guatemala,2020,Apr,0.0
Guatemala,2020,May,0.0
Guatemala,2020,Jun,0.0
Guatemala,2020,Jul,0.0
Guatemala,2020,Aug,0.0
Guatemala,2020,Sep,1.8
Guatemala,2020,Oct,5.1
Guatemala,2020,Nov,28.3
Guatemala,2020,Dec,17.9
Guatemala,2021,Jan,39.6
Guatemala,2021,Feb,21.5
Guatemala,2021,Mar,54.1
Guatemala,2021,Apr,38.6
Guatemala,2021,May,35.9
Guatemala,2021,Jun,52.4
Guatemala,2021,Jul,54.8
Guatemala,2021,Aug,38.5
Guatemala,2021,Sep,35.1
Guatemala,2021,Oct,41.9
Guatemala,2021,Nov,53.8
Guatemala,2021,Dec,135.8
Guatemala,2022,Jan,71.8
Guatemala,2022,Feb,91.8
Guatemala,2022,Mar,123.0
Guatemala,2022,Apr,132.2
Guatemala,2022,May,110.1
Guatemala,2022,Jun,127.3
Guatemala,2022,Jul,142.8
Guatemala,2022,Aug,136.7
Guatemala,2022,Sep,109.1
Guatemala,2022,Oct,121.6
Guatemala,2022,Nov,145.2
Guatemala,2022,Dec,182.6
Guatemala,2023,Jan,174.4
Guatemala,2023,Feb,154.0
Guatemala,2023,Mar,183.3
Guatemala,2023,Apr,182.8
Guatemala,2023,May,136.3
Guatemala,2023,Jun,154.1
Guatemala,2023,Jul,186.8
Guatemala,2023,Aug,189.5
Guatemala,2023,Sep,148.5
Guatemala,2023,Oct,105.9
Guatemala,2023,Nov,182.0
Guatemala,2023,Dec,223.1
Guatemala,2024,Jan,207.9
Guatemala,2024,Feb,191.2
Guatemala,2024,Mar,234.6
Guatemala,2024,Apr,171.1
Guatemala,2024,May,162.1
Guatemala,2024,Jun,170.9
Guatemala,2024,Jul,203.0
Guatemala,2024,Aug,213.3
Guatemala,2024,Sep,158.0
Guatemala,2024,Oct,172.7
Guatemala,2024,Nov,203.2
Guatemala,2024,Dec,249.6
Guatemala,2025,Jan,212.9
Guatemala,2025,Feb,193.4
Guatemala,2025,Mar,217.3
Guatemala,2025,Apr,226.1
Guatemala,2025,May,187.3
Guatemala,2025,Jun,192.4
Guatemala,2025,Jul,221.2
Guatemala,2025,Aug,215.0
Guatemala,2025,Sep,159.4
Guyana,2015,Feb,14.0
Guyana,2015,Mar,18.5
Guyana,2015,Apr,20.1
Guyana,2015,May,12.4
Guyana,2015,Jun,14.6
Guyana,2015,Jul,23.0
Guyana,2015,Aug,21.7
Guyana,2015,Sep,15.2
Guyana,2015,Oct,15.2
Guyana,2015,Nov,15.7
Guyana,2015,Dec,22.6
Guyana,2016,Jan,14.4
Guyana,2016,Feb,15.1
Guyana,2016,Mar,20.2
Guyana,2016,Apr,17.3
Guyana,2016,May,25.0
Guyana,2016,Jun,16.2
Guyana,2016,Jul,25.0
Guyana,2016,Aug,21.9
Guyana,2016,Sep,15.3
Guyana,2016,Oct,17.5
Guyana,2016,Nov,19.8
Guyana,2016,Dec,27.7
Guyana,2017,Jan,17.0
Guyana,2017,Feb,16.3
Guyana,2017,Mar,19.6
Guyana,2017,Apr,24.9
Guyana,2017,May,18.3
Guyana,2017,Jun,17.5
Guyana,2017,Jul,24.8
Guyana,2017,Aug,25.7
Guyana,2017,Sep,16.0
Guyana,2017,Oct,19.4
Guyana,2017,Nov,21.0
Guyana,2017,Dec,26.8
Guyana,2018,Jan,19.6
Guyana,2018,Feb,20.5
Guyana,2018,Mar,26.5
Guyana,2018,Apr,22.5
Guyana,2018,May,23.4
Guyana,2018,Jun,21.8
Guyana,2018,Jul,28.1
Guyana,2018,Aug,26.6
Guyana,2018,Sep,22.4
Guyana,2018,Oct,22.9
Guyana,2018,Nov,23.3
Guyana,2018,Dec,29.1
Guyana,2019,Jan,22.0
Guyana,2019,Feb,20.8
Guyana,2019,Mar,23.9
Guyana,2019,Apr,27.5
Guyana,2019,May,29.6
Guyana,2019,Jun,24.9
Guyana,2019,Jul,29.5
Guyana,2019,Aug,27.3
Guyana,2019,Sep,23.5
Guyana,2019,Oct,26.7
Guyana,2019,Nov,26.4
Guyana,2019,Dec,32.5
Guyana,2020,Jan,24.2
Guyana,2020,Feb,26.0
Guyana,2020,Mar,11.2
Guyana,2020,Apr,0.1
Guyana,2020,May,0.4
Guyana,2020,Jun,0.4
Guyana,2020,Jul,0.9
Guyana,2020,Aug,1.1
Guyana,2020,Sep,2.3
Guyana,2020,Oct,2.7
Guyana,2020,Nov,6.4
Guyana,2020,Dec,10.9
Guyana,2021,Jan,7.1
Guyana,2021,Feb,6.5
Guyana,2021,Mar,11.7
Guyana,2021,Apr,11.5
Guyana,2021,May,11.8
Guyana,2021,Jun,13.7
Guyana,2021,Jul,17.1
Guyana,2021,Aug,15.1
Guyana,2021,Sep,11.8
Guyana,2021,Oct,13.2
Guyana,2021,Nov,14.7
Guyana,2021,Dec,23.0
Guyana,2022,Jan,16.3
Guyana,2022,Feb,19.2
Guyana,2022,Mar,22.1
Guyana,2022,Apr,25.0
Guyana,2022,May,23.4
Guyana,2022,Jun,22.4
Guyana,2022,Jul,28.3
Guyana,2022,Aug,25.6
Guyana,2022,Sep,26.1
Guyana,2022,Oct,24.3
Guyana,2022,Nov,26.5
Guyana,2022,Dec,29.3
Guyana,2023,Jan,20.8
Guyana,2023,Feb,23.7
Guyana,2023,Mar,27.4
Guyana,2023,Apr,28.5
Guyana,2023,May,24.7
Guyana,2023,Jun,24.0
Guyana,2023,Jul,30.4
Guyana,2023,Aug,26.9
Guyana,2023,Sep,27.9
Guyana,2023,Oct,26.7
Guyana,2023,Nov,27.1
Guyana,2023,Dec,31.1
Guyana,2024,Jan,24.3
Guyana,2024,Feb,26.7
Guyana,2024,Mar,31.8
Guyana,2024,Apr,30.1
Guyana,2024,May,28.3
Guyana,2024,Jun,29.7
Guyana,2024,Jul,34.8
Guyana,2024,Aug,32.0
Guyana,2024,Sep,29.6
Guyana,2024,Oct,32.8
Guyana,2024,Nov,32.2
Guyana,2024,Dec,39.0
Guyana,2025,Jan,29.8
Guyana,2025,Feb,31.2
Guyana,2025,Mar,34.8
Guyana,2025,Apr,38.6
Guyana,2025,May,33.3
Guyana,2025,Jun,34.3
Guyana,2025,Jul,40.6
Haiti,2015,Feb,39.4
Haiti,2015,Mar,48.0
Haiti,2015,Apr,39.6
Haiti,2015,May,38.7
Haiti,2015,Jun,50.7
Haiti,2015,Jul,68.5
Haiti,2015,Aug,48.2
Haiti,2015,Sep,34.3
Haiti,2015,Oct,31.6
Haiti,2015,Nov,30.4
Haiti,2015,Dec,47.4
Haiti,2016,Jan,35.0
Haiti,2016,Feb,32.1
Haiti,2016,Mar,45.3
Haiti,2016,Apr,37.0
Haiti,2016,May,34.7
Haiti,2016,Jun,42.4
Haiti,2016,Jul,38.9
Haiti,2016,Aug,31.8
Haiti,2016,Sep,22.7
Haiti,2016,Oct,30.2
Haiti,2016,Nov,33.4
Haiti,2016,Dec,61.4
Haiti,2017,Jan,41.8
Haiti,2017,Feb,27.1
Haiti,2017,Mar,34.2
Haiti,2017,Apr,29.3
Haiti,2017,May,34.8
Haiti,2017,Jun,28.2
Haiti,2017,Jul,58.3
Haiti,2017,Aug,55.9
Haiti,2017,Sep,25.2
Haiti,2017,Oct,30.5
Haiti,2017,Nov,32.7
Haiti,2017,Dec,68.9
Haiti,2018,Jan,39.1
Haiti,2018,Feb,19.6
Haiti,2018,Mar,47.4
Haiti,2018,Apr,35.3
Haiti,2018,May,36.1
Haiti,2018,Jun,55.0
Haiti,2018,Jul,55.3
Haiti,2018,Aug,52.4
Haiti,2018,Sep,13.0
Haiti,2018,Oct,22.3
Haiti,2018,Nov,29.9
Haiti,2018,Dec,42.0
Haiti,2019,Jan,33.1
Haiti,2019,Feb,21.9
Haiti,2019,Mar,22.0
Haiti,2019,Apr,24.1
Haiti,2019,May,18.1
Haiti,2019,Jun,29.3
Haiti,2019,Jul,37.8
Haiti,2019,Aug,42.0
Haiti,2019,Sep,23.5
Haiti,2019,Oct,8.8
Haiti,2019,Nov,5.3
Haiti,2019,Dec,20.0
Haiti,2020,Jan,47.9
Haiti,2020,Feb,21.0
Haiti,2020,Mar,11.7
Haiti,2020,Apr,0.0
Haiti,2020,May,0.0
Haiti,2020,Jun,0.0
Haiti,2020,Jul,15.8
Haiti,2020,Aug,20.6
Haiti,2020,Sep,17.9
Haiti,2020,Oct,22.7
Haiti,2020,Nov,14.5
Haiti,2020,Dec,30.6
Haiti,2021,Jan,18.0
Haiti,2021,Feb,4.4
Haiti,2021,Mar,10.8
Haiti,2021,Apr,10.8
Haiti,2021,May,17.8
Haiti,2021,Jun,12.4
Haiti,2021,Jul,11.4
Haiti,2021,Aug,17.3
Haiti,2021,Sep,11.4
Haiti,2021,Oct,6.9
Haiti,2021,Nov,10.0
Haiti,2021,Dec,28.3
Haiti,2022,Jan,12.1
Haiti,2022,Feb,9.4
Haiti,2022,Mar,8.1
Haiti,2022,Apr,12.3
Haiti,2022,May,10.7
Haiti,2022,Jun,11.6
Haiti,2022,Jul,16.8
Haiti,2022,Aug,11.6
Haiti,2022,Sep,0.6
Honduras,2015,Feb,74.8
Honduras,2015,Mar,85.6
Honduras,2015,Apr,69.3
Honduras,2015,May,60.6
Honduras,2015,Jun,75.9
Honduras,2015,Jul,76.1
Honduras,2015,Aug,90.2
Honduras,2015,Sep,58.9
Honduras,2015,Oct,56.9
Honduras,2015,Nov,74.3
Honduras,2015,Dec,74.0
Honduras,2016,Jan,170.1
Honduras,2016,Feb,146.0
Honduras,2016,Mar,175.0
Honduras,2016,Apr,144.3
Honduras,2016,May,128.4
Honduras,2016,Jun,156.7
Honduras,2016,Jul,156.9
Honduras,2016,Aug,172.7
Honduras,2016,Sep,120.9
Honduras,2016,Oct,120.7
Honduras,2016,Nov,122.6
Honduras,2016,Dec,131.0
Honduras,2017,Jan,182.9
Honduras,2017,Feb,158.4
Honduras,2017,Mar,173.6
Honduras,2017,Apr,162.2
Honduras,2017,May,132.3
Honduras,2017,Jun,157.7
Honduras,2017,Jul,172.3
Honduras,2017,Aug,165.3
Honduras,2017,Sep,118.3
Honduras,2017,Oct,118.0
Honduras,2017,Nov,121.6
Honduras,2017,Dec,123.3
Honduras,2018,Jan,160.8
Honduras,2018,Feb,150.8
Honduras,2018,Mar,173.4
Honduras,2018,Apr,156.1
Honduras,2018,May,59.6
Honduras,2018,Jun,89.0
Honduras,2018,Jul,82.0
Honduras,2018,Aug,82.8
Honduras,2018,Sep,62.1
Honduras,2018,Oct,62.1
Honduras,2018,Nov,66.2
Honduras,2018,Dec,77.3
Honduras,2019,Jan,54.0
Honduras,2019,Feb,55.8
Honduras,2019,Mar,59.2
Honduras,2019,Apr,66.2
Honduras,2019,May,52.0
Honduras,2019,Jun,68.9
Honduras,2019,Jul,70.2
Honduras,2019,Aug,64.8
Honduras,2019,Sep,45.1
Honduras,2019,Oct,47.1
Honduras,2019,Nov,56.8
Honduras,2019,Dec,84.0
Honduras,2020,Jan,62.8
Honduras,2020,Feb,64.5
Honduras,2020,Mar,28.6
Honduras,2020,Apr,0.0
Honduras,2020,May,0.0
Honduras,2020,Jun,0.0
Honduras,2020,Jul,0.0
Honduras,2020,Aug,2.7
Honduras,2020,Sep,6.3
Honduras,2020,Oct,10.8
Honduras,2020,Nov,8.1
Honduras,2020,Dec,20.5
Honduras,2021,Jan,16.0
Honduras,2021,Feb,16.6
Honduras,2021,Mar,29.6
Honduras,2021,Apr,26.0
Honduras,2021,May,31.9
Honduras,2021,Jun,44.5
Honduras,2021,Jul,53.4
Honduras,2021,Aug,43.6
Honduras,2021,Sep,35.9
Honduras,2021,Oct,40.0
Honduras,2021,Nov,44.6
Honduras,2021,Dec,77.1
Honduras,2022,Jan,43.9
Honduras,2022,Feb,51.1
Honduras,2022,Mar,71.2
Honduras,2022,Apr,85.5
Honduras,2022,May,68.6
Honduras,2022,Jun,81.0
Honduras,2022,Jul,84.6
Honduras,2022,Aug,74.8
Honduras,2022,Sep,53.6
Honduras,2022,Oct,62.6
Honduras,2022,Nov,71.3
Honduras,2022,Dec,96.1
Honduras,2023,Jan,61.9
Honduras,2023,Feb,57.3
Honduras,2023,Mar,72.0
Honduras,2023,Apr,68.5
Honduras,2023,May,66.3
Honduras,2023,Jun,84.3
Honduras,2023,Jul,89.6
Honduras,2023,Aug,73.8
Honduras,2023,Sep,51.3
Honduras,2023,Oct,38.8
Honduras,2023,Nov,52.4
Honduras,2023,Dec,133.9
Honduras,2024,Jan,71.4
Honduras,2024,Feb,67.6
Honduras,2024,Mar,82.8
Honduras,2024,Apr,56.1
Honduras,2024,May,65.5
Honduras,2024,Jun,91.9
Honduras,2024,Jul,84.4
Honduras,2024,Aug,76.9
Honduras,2024,Sep,48.6
Honduras,2024,Oct,50.2
Honduras,2024,Nov,58.8
Honduras,2024,Dec,86.4
Honduras,2025,Jan,60.2
Honduras,2025,Feb,61.7
Honduras,2025,Mar,71.0
Honduras,2025,Apr,69.2
Honduras,2025,May,70.7
Honduras,2025,Jun,89.1
Honduras,2025,Jul,92.1
Honduras,2025,Aug,90.7
Honduras,2025,Sep,72.8
Hong Kong (China),2015,Feb,2324.0
Hong Kong (China),2015,Mar,1928.0
Hong Kong (China),2015,Apr,2116.0
Hong Kong (China),2015,May,2103.0
Hong Kong (China),2015,Jun,1935.0
Hong Kong (China),2015,Jul,2326.0
Hong Kong (China),2015,Aug,2666.0
Hong Kong (China),2015,Sep,2018.0
Hong Kong (China),2015,Oct,2374.0
Hong Kong (China),2015,Nov,2203.0
Hong Kong (China),2015,Dec,2403.0
Hong Kong (China),2016,Jan,2212.0
Hong Kong (China),2016,Feb,1993.0
Hong Kong (China),2016,Mar,1960.0
Hong Kong (China),2016,Apr,2204.0
Hong Kong (China),2016,May,2045.0
Hong Kong (China),2016,Jun,2014.0
Hong Kong (China),2016,Jul,2453.0
Hong Kong (China),2016,Aug,2494.0
Hong Kong (China),2016,Sep,2031.0
Hong Kong (China),2016,Oct,2354.0
Hong Kong (China),2016,Nov,2244.0
Hong Kong (China),2016,Dec,2550.0
Hong Kong (China),2017,Jan,2400.0
Hong Kong (China),2017,Feb,1993.0
Hong Kong (China),2017,Mar,2162.0
Hong Kong (China),2017,Apr,2268.0
Hong Kong (China),2017,May,2182.0
Hong Kong (China),2017,Jun,2048.0
Hong Kong (China),2017,Jul,2556.0
Hong Kong (China),2017,Aug,2554.0
Hong Kong (China),2017,Sep,2086.0
Hong Kong (China),2017,Oct,2526.0
Hong Kong (China),2017,Nov,2435.0
Hong Kong (China),2017,Dec,2676.0
Hong Kong (China),2018,Jan,2421.0
Hong Kong (China),2018,Feb,2301.0
Hong Kong (China),2018,Mar,2303.0
Hong Kong (China),2018,Apr,2397.0
Hong Kong (China),2018,May,2241.0
Hong Kong (China),2018,Jun,2193.0
Hong Kong (China),2018,Jul,2512.0
Hong Kong (China),2018,Aug,2845.0
Hong Kong (China),2018,Sep,2041.0
Hong Kong (China),2018,Oct,2534.0
Hong Kong (China),2018,Nov,2564.0
Hong Kong (China),2018,Dec,2911.0
Hong Kong (China),2019,Jan,2733.0
Hong Kong (China),2019,Feb,2535.0
Hong Kong (China),2019,Mar,2508.0
Hong Kong (China),2019,Apr,2448.0
Hong Kong (China),2019,May,2477.0
Hong Kong (China),2019,Jun,2219.0
Hong Kong (China),2019,Jul,2378.0
Hong Kong (China),2019,Aug,1538.0
Hong Kong (China),2019,Sep,1192.0
Hong Kong (China),2019,Oct,1364.0
Hong Kong (China),2019,Nov,1114.0
Hong Kong (China),2019,Dec,1245.0
Hong Kong (China),2020,Jan,1154.0
Hong Kong (China),2020,Feb,90.4
Hong Kong (China),2020,Mar,37.0
Hong Kong (China),2020,Apr,4.0
Hong Kong (China),2020,May,8.0
Hong Kong (China),2020,Jun,14.5
Hong Kong (China),2020,Jul,20.5
Hong Kong (China),2020,Aug,4.3
Hong Kong (China),2020,Sep,9.0
Hong Kong (China),2020,Oct,7.6
Hong Kong (China),2020,Nov,5.8
Hong Kong (China),2020,Dec,4.7
Hong Kong (China),2021,Jan,4.3
Hong Kong (China),2021,Feb,5.3
Hong Kong (China),2021,Mar,6.6
Hong Kong (China),2021,Apr,5.6
Hong Kong (China),2021,May,5.2
Hong Kong (China),2021,Jun,6.2
Hong Kong (China),2021,Jul,8.6
Hong Kong (China),2021,Aug,10.8
Hong Kong (China),2021,Sep,9.6
Hong Kong (China),2021,Oct,8.8
Hong Kong (China),2021,Nov,9.1
Hong Kong (China),2021,Dec,9.0
Hong Kong (China),2022,Jan,6.7
Hong Kong (China),2022,Feb,2.4
Hong Kong (China),2022,Mar,1.6
Hong Kong (China),2022,Apr,4.4
Hong Kong (China),2022,May,18.0
Hong Kong (China),2022,Jun,40.3
Hong Kong (China),2022,Jul,46.0
Hong Kong (China),2022,Aug,56.5
Hong Kong (China),2022,Sep,62.1
Hong Kong (China),2022,Oct,76.2
Hong Kong (China),2022,Nov,107.7
Hong Kong (China),2022,Dec,145.9
Hong Kong (China),2023,Jan,343.2
Hong Kong (China),2023,Feb,774.9
Hong Kong (China),2023,Mar,1222.0
Hong Kong (China),2023,Apr,1445.0
Hong Kong (China),2023,May,1390.0
Hong Kong (China),2023,Jun,1402.0
Hong Kong (China),2023,Jul,1835.0
Hong Kong (China),2023,Aug,2030.0
Hong Kong (China),2023,Sep,1403.0
Hong Kong (China),2023,Oct,1679.0
Hong Kong (China),2023,Nov,1664.0
Hong Kong (China),2023,Dec,1971.0
Hong Kong (China),2024,Jan,1905.0
Hong Kong (China),2024,Feb,1990.0
Hong Kong (China),2024,Mar,1719.0
Hong Kong (China),2024,Apr,1713.0
Hong Kong (China),2024,May,1645.0
Hong Kong (China),2024,Jun,1571.0
Hong Kong (China),2024,Jul,2003.0
Hong Kong (China),2024,Aug,2173.0
Hong Kong (China),2024,Sep,1481.0
Hong Kong (China),2024,Oct,1885.0
Hong Kong (China),2024,Nov,1783.0
Hong Kong (China),2024,Dec,2076.0
Hong Kong (China),2025,Jan,2233.0
Hong Kong (China),2025,Feb,1775.0
Hong Kong (China),2025,Mar,1880.0
Hong Kong (China),2025,Apr,1877.0
Hong Kong (China),2025,May,1873.0
Hong Kong (China),2025,Jun,1646.0
Hong Kong (China),2025,Jul,2054.0
Hong Kong (China),2025,Aug,2294.0
Hong Kong (China),2025,Sep,1489.0
Iceland,2015,Feb,195.0
Iceland,2015,Mar,235.7
Iceland,2015,Apr,195.4
Iceland,2015,May,331.9
Iceland,2015,Jun,639.0
Iceland,2015,Jul,953.4
Iceland,2015,Aug,879.7
Iceland,2015,Sep,429.5
Iceland,2015,Oct,288.8
Iceland,2015,Nov,205.6
Iceland,2015,Dec,187.9
Iceland,2016,Jan,178.3
Iceland,2016,Feb,271.8
Iceland,2016,Mar,322.2
Iceland,2016,Apr,242.5
Iceland,2016,May,410.2
Iceland,2016,Jun,735.9
Iceland,2016,Jul,1043.0
Iceland,2016,Aug,996.0
Iceland,2016,Sep,597.8
Iceland,2016,Oct,411.3
Iceland,2016,Nov,326.4
Iceland,2016,Dec,311.1
Iceland,2017,Jan,305.5
Iceland,2017,Feb,381.1
Iceland,2017,Mar,429.6
Iceland,2017,Apr,365.4
Iceland,2017,May,447.1
Iceland,2017,Jun,795.9
Iceland,2017,Jul,1049.0
Iceland,2017,Aug,990.0
Iceland,2017,Sep,646.7
Iceland,2017,Oct,468.0
Iceland,2017,Nov,347.4
Iceland,2017,Dec,323.8
Iceland,2018,Jan,316.1
Iceland,2018,Feb,426.7
Iceland,2018,Mar,474.9
Iceland,2018,Apr,329.9
Iceland,2018,May,490.7
Iceland,2018,Jun,779.7
Iceland,2018,Jul,1028.0
Iceland,2018,Aug,1054.0
Iceland,2018,Sep,755.2
Iceland,2018,Oct,546.2
Iceland,2018,Nov,357.4
Iceland,2018,Dec,345.6
Iceland,2019,Jan,299.0
Iceland,2019,Feb,428.1
Iceland,2019,Mar,481.0
Iceland,2019,Apr,357.0
Iceland,2019,May,464.2
Iceland,2019,Jun,780.0
Iceland,2019,Jul,1044.0
Iceland,2019,Aug,1061.0
Iceland,2019,Sep,744.1
Iceland,2019,Oct,578.6
Iceland,2019,Nov,367.1
Iceland,2019,Dec,353.5
Iceland,2020,Jan,191.8
Iceland,2020,Feb,215.3
Iceland,2020,Mar,124.0
Iceland,2020,Apr,6.6
Iceland,2020,May,13.4
Iceland,2020,Jun,43.8
Iceland,2020,Jul,202.1
Iceland,2020,Aug,183.9
Iceland,2020,Sep,30.0
Iceland,2020,Oct,14.8
Iceland,2020,Nov,7.4
Iceland,2020,Dec,7.8
Iceland,2021,Jan,7.9
Iceland,2021,Feb,8.9
Iceland,2021,Mar,11.2
Iceland,2021,Apr,13.7
Iceland,2021,May,46.6
Iceland,2021,Jun,156.0
Iceland,2021,Jul,390.7
Iceland,2021,Aug,482.5
Iceland,2021,Sep,328.4
Iceland,2021,Oct,222.1
Iceland,2021,Nov,133.2
Iceland,2021,Dec,101.6
Iceland,2022,Jan,78.8
Iceland,2022,Feb,131.7
Iceland,2022,Mar,181.2
Iceland,2022,Apr,178.5
Iceland,2022,May,269.5
Iceland,2022,Jun,512.2
Iceland,2022,Jul,770.1
Iceland,2022,Aug,739.8
Iceland,2022,Sep,507.6
Iceland,2022,Oct,331.2
Iceland,2022,Nov,206.5
Iceland,2022,Dec,169.4
Iceland,2023,Jan,161.0
Iceland,2023,Feb,215.8
Iceland,2023,Mar,270.7
Iceland,2023,Apr,261.1
Iceland,2023,May,380.5
Iceland,2023,Jun,587.6
Iceland,2023,Jul,801.6
Iceland,2023,Aug,795.6
Iceland,2023,Sep,551.7
Iceland,2023,Oct,393.0
Iceland,2023,Nov,226.8
Iceland,2023,Dec,169.6
Iceland,2024,Jan,156.3
Iceland,2024,Feb,249.0
Iceland,2024,Mar,302.2
Iceland,2024,Apr,229.9
Iceland,2024,May,307.1
Iceland,2024,Jun,581.2
Iceland,2024,Jul,783.2
Iceland,2024,Aug,825.4
