country,year,month,value
Tunisia,2015,Sep,412.1
Tunisia,2015,Oct,391.0
Tunisia,2015,Nov,302.8
Tunisia,2015,Dec,403.4
Tunisia,2016,Jan,276.1
Tunisia,2016,Feb,258.6
Tunisia,2016,Mar,297.4
Tunisia,2016,Apr,314.4
Tunisia,2016,May,418.1
Tunisia,2016,Jun,416.2
Tunisia,2016,Jul,823.2
Tunisia,2016,Aug,983.2
Tunisia,2016,Sep,543.4
Tunisia,2016,Oct,480.2
Tunisia,2016,Nov,376.4
Tunisia,2016,Dec,536.9
Tunisia,2017,Jan,312.3
Tunisia,2017,Feb,347.1
Tunisia,2017,Mar,456.7
Tunisia,2017,Apr,453.2
Tunisia,2017,May,503.5
Tunisia,2017,Jun,488.2
Tunisia,2017,Jul,995.1
Tunisia,2017,Aug,1127.0
Tunisia,2017,Sep,679.7
Tunisia,2017,Oct,576.0
Tunisia,2017,Nov,456.6
Tunisia,2017,Dec,655.9
Tunisia,2018,Jan,379.4
Tunisia,2018,Feb,402.9
Tunisia,2018,Mar,549.0
Tunisia,2018,Apr,567.6
Tunisia,2018,May,615.1
Tunisia,2018,Jun,718.9
Tunisia,2018,Jul,1133.0
Tunisia,2018,Aug,1121.0
Tunisia,2018,Sep,787.4
Tunisia,2018,Oct,689.7
Tunisia,2018,Nov,538.1
Tunisia,2018,Dec,797.4
Tunisia,2019,Jan,474.1
Tunisia,2019,Feb,487.2
Tunisia,2019,Mar,599.8
Tunisia,2019,Apr,678.0
Tunisia,2019,May,605.5
Tunisia,2019,Jun,928.9
Tunisia,2019,Jul,1273.0
Tunisia,2019,Aug,1248.0
Tunisia,2019,Sep,910.3
Tunisia,2019,Oct,765.5
Tunisia,2019,Nov,586.5
Tunisia,2019,Dec,871.8
Tunisia,2020,Jan,521.2
Tunisia,2020,Feb,534.2
Tunisia,2020,Mar,239.1
Tunisia,2020,Apr,2.3
Tunisia,2020,May,4.1
Tunisia,2020,Jun,14.5
Tunisia,2020,Jul,213.6
Tunisia,2020,Aug,132.8
Tunisia,2020,Sep,73.4
Tunisia,2020,Oct,74.8
Tunisia,2020,Nov,53.0
Tunisia,2020,Dec,149.3
Tunisia,2021,Jan,127.0
Tunisia,2021,Feb,75.9
Tunisia,2021,Mar,137.0
Tunisia,2021,Apr,144.1
Tunisia,2021,May,129.5
Tunisia,2021,Jun,324.9
Tunisia,2021,Jul,397.5
Tunisia,2021,Aug,190.7
Tunisia,2021,Sep,150.3
Tunisia,2021,Oct,262.4
Tunisia,2021,Nov,237.3
Tunisia,2021,Dec,297.7
Tunisia,2022,Jan,212.8
Tunisia,2022,Feb,265.8
Tunisia,2022,Mar,338.6
Tunisia,2022,Apr,303.0
Tunisia,2022,May,428.2
Tunisia,2022,Jun,553.9
Tunisia,2022,Jul,856.4
Tunisia,2022,Aug,878.6
Tunisia,2022,Sep,713.0
Tunisia,2022,Oct,670.1
Tunisia,2022,Nov,508.9
Tunisia,2022,Dec,708.4
Tunisia,2023,Jan,524.7
Tunisia,2023,Feb,515.5
Tunisia,2023,Mar,547.7
Tunisia,2023,Apr,575.5
Tunisia,2023,May,754.5
Tunisia,2023,Jun,888.0
Tunisia,2023,Jul,1188.0
Tunisia,2023,Aug,1219.0
Tunisia,2023,Sep,954.9
Tunisia,2023,Oct,824.2
Tunisia,2023,Nov,606.1
Tunisia,2023,Dec,772.5
Tunisia,2024,Jan,597.0
Tunisia,2024,Feb,611.3
Tunisia,2024,Mar,532.0
Tunisia,2024,Apr,597.8
Tunisia,2024,May,746.4
Tunisia,2024,Jun,902.3
Tunisia,2024,Jul,1351.0
Tunisia,2024,Aug,1287.0
Tunisia,2024,Sep,1073.0
Tunisia,2024,Oct,938.2
Tunisia,2024,Nov,708.6
Tunisia,2024,Dec,920.7
Tunisia,2025,Jan,621.3
Tunisia,2025,Feb,647.6
Tunisia,2025,Mar,506.3
Tunisia,2025,Apr,802.3
Tunisia,2025,May,843.2
Tunisia,2025,Jun,1033.0
Tunisia,2025,Jul,1324.0
Tunisia,2025,Aug,1385.0
Tunisia,2025,Sep,1197.0
Türkiye,2015,Feb,1371.0
Türkiye,2015,Mar,1871.0
Türkiye,2015,Apr,2323.0
Türkiye,2015,May,3616.0
Türkiye,2015,Jun,3898.0
Türkiye,2015,Jul,5230.0
Türkiye,2015,Aug,4884.0
Türkiye,2015,Sep,4004.0
Türkiye,2015,Oct,3079.0
Türkiye,2015,Nov,1646.0
Türkiye,2015,Dec,1455.0
Türkiye,2016,Jan,1166.0
Türkiye,2016,Feb,1237.0
Türkiye,2016,Mar,1631.0
Türkiye,2016,Apr,1707.0
Türkiye,2016,May,2390.0
Türkiye,2016,Jun,2334.0
Türkiye,2016,Jul,3399.0
Türkiye,2016,Aug,3099.0
Türkiye,2016,Sep,2772.0
Türkiye,2016,Oct,2370.0
Türkiye,2016,Nov,1336.0
Türkiye,2016,Dec,1297.0
Türkiye,2017,Jan,1051.0
Türkiye,2017,Feb,1156.0
Türkiye,2017,Mar,1577.0
Türkiye,2017,Apr,2036.0
Türkiye,2017,May,2842.0
Türkiye,2017,Jun,3445.0
Türkiye,2017,Jul,5029.0
Türkiye,2017,Aug,4606.0
Türkiye,2017,Sep,4016.0
Türkiye,2017,Oct,2952.0
Türkiye,2017,Nov,1636.0
Türkiye,2017,Dec,1696.0
Türkiye,2018,Jan,1457.0
Türkiye,2018,Feb,1523.0
Türkiye,2018,Mar,2133.0
Türkiye,2018,Apr,2640.0
Türkiye,2018,May,3640.0
Türkiye,2018,Jun,4463.0
Türkiye,2018,Jul,5618.0
Türkiye,2018,Aug,5324.0
Türkiye,2018,Sep,4741.0
Türkiye,2018,Oct,3706.0
Türkiye,2018,Nov,1957.0
Türkiye,2018,Dec,1945.0
Türkiye,2019,Jan,1539.0
Türkiye,2019,Feb,1670.0
Türkiye,2019,Mar,2232.0
Türkiye,2019,Apr,3293.0
Türkiye,2019,May,4022.0
Türkiye,2019,Jun,5319.0
Türkiye,2019,Jul,6617.0
Türkiye,2019,Aug,6308.0
Türkiye,2019,Sep,5427.0
Türkiye,2019,Oct,4292.0
Türkiye,2019,Nov,2191.0
Türkiye,2019,Dec,2148.0
Türkiye,2020,Jan,1787.0
Türkiye,2020,Feb,1733.0
Türkiye,2020,Mar,718.1
Türkiye,2020,Apr,24.2
Türkiye,2020,May,29.8
Türkiye,2020,Jun,214.8
Türkiye,2020,Jul,932.9
Türkiye,2020,Aug,1815.0
Türkiye,2020,Sep,2203.0
Türkiye,2020,Oct,1742.0
Türkiye,2020,Nov,834.0
Türkiye,2020,Dec,699.3
Türkiye,2021,Jan,509.8
Türkiye,2021,Feb,538.0
Türkiye,2021,Mar,905.3
Türkiye,2021,Apr,790.7
Türkiye,2021,May,936.3
Türkiye,2021,Jun,2048.0
Türkiye,2021,Jul,4361.0
Türkiye,2021,Aug,3982.0
Türkiye,2021,Sep,3513.0
Türkiye,2021,Oct,3472.0
Türkiye,2021,Nov,1764.0
Türkiye,2021,Dec,1893.0
Türkiye,2022,Jan,1282.0
Türkiye,2022,Feb,1541.0
Türkiye,2022,Mar,2080.0
Türkiye,2022,Apr,2574.0
Türkiye,2022,May,3873.0
Türkiye,2022,Jun,5015.0
Türkiye,2022,Jul,6665.0
Türkiye,2022,Aug,6305.0
Türkiye,2022,Sep,5475.0
Türkiye,2022,Oct,4803.0
Türkiye,2022,Nov,2551.0
Türkiye,2022,Dec,2399.0
Türkiye,2023,Jan,2006.0
Türkiye,2023,Feb,1870.0
Türkiye,2023,Mar,2336.0
Türkiye,2023,Apr,3322.0
Türkiye,2023,May,4500.0
Türkiye,2023,Jun,5584.0
Türkiye,2023,Jul,7148.0
Türkiye,2023,Aug,6661.0
Türkiye,2023,Sep,5786.0
Türkiye,2023,Oct,4987.0
Türkiye,2023,Nov,2525.0
Türkiye,2023,Dec,2484.0
Türkiye,2024,Jan,2047.0
Türkiye,2024,Feb,2295.0
Türkiye,2024,Mar,2701.0
Türkiye,2024,Apr,3611.0
Türkiye,2024,May,5130.0
Türkiye,2024,Jun,5860.0
Türkiye,2024,Jul,7334.0
Türkiye,2024,Aug,6825.0
Türkiye,2024,Sep,6054.0
Türkiye,2024,Oct,5448.0
Türkiye,2024,Nov,2734.0
Türkiye,2024,Dec,2589.0
Türkiye,2025,Jan,2171.0
Türkiye,2025,Feb,2172.0
Türkiye,2025,Mar,2346.0
Türkiye,2025,Apr,3901.0
Türkiye,2025,May,5037.0
Türkiye,2025,Jun,5772.0
Türkiye,2025,Jul,7116.0
Türkiye,2025,Aug,6965.0
Türkiye,2025,Sep,6087.0
Turks & Caicos,2015,Feb,35.9
Turks & Caicos,2015,Mar,41.7
Turks & Caicos,2015,Apr,37.6
Turks & Caicos,2015,May,29.7
Turks & Caicos,2015,Jun,32.3
Turks & Caicos,2015,Jul,35.5
Turks & Caicos,2015,Aug,33.4
Turks & Caicos,2015,Sep,15.1
Turks & Caicos,2015,Oct,19.6
Turks & Caicos,2015,Nov,27.3
Turks & Caicos,2015,Dec,39.6
Turks & Caicos,2016,Jan,44.6
Turks & Caicos,2016,Feb,42.0
Turks & Caicos,2016,Mar,50.9
Turks & Caicos,2016,Apr,49.9
Turks & Caicos,2016,May,33.5
Turks & Caicos,2016,Jun,38.0
Turks & Caicos,2016,Jul,43.4
Turks & Caicos,2016,Aug,35.0
Turks & Caicos,2016,Sep,19.2
Turks & Caicos,2016,Oct,24.6
Turks & Caicos,2016,Nov,30.0
Turks & Caicos,2016,Dec,42.6
Turks & Caicos,2017,Jan,44.9
Turks & Caicos,2017,Feb,43.6
Turks & Caicos,2017,Mar,48.4
Turks & Caicos,2017,Apr,50.2
Turks & Caicos,2017,May,33.9
Turks & Caicos,2017,Jun,34.6
Turks & Caicos,2017,Jul,37.5
Turks & Caicos,2017,Aug,36.2
Turks & Caicos,2017,Sep,2.3
Turks & Caicos,2017,Oct,22.6
Turks & Caicos,2017,Nov,23.2
Turks & Caicos,2017,Dec,39.0
Turks & Caicos,2018,Jan,31.7
Turks & Caicos,2018,Feb,41.6
Turks & Caicos,2018,Mar,50.1
Turks & Caicos,2018,Apr,44.3
Turks & Caicos,2019,Jan,43.0
Turks & Caicos,2019,Feb,41.7
Turks & Caicos,2019,Mar,56.2
Turks & Caicos,2019,Jul,47.4
Turks & Caicos,2019,Aug,36.3
Turks & Caicos,2019,Sep,13.4
Turks & Caicos,2020,Jan,44.2
Turks & Caicos,2020,Feb,51.6
Turks & Caicos,2020,Mar,26.2
Turks & Caicos,2020,Apr,0.0
Turks & Caicos,2020,May,0.0
Turks & Caicos,2020,Jun,0.0
Turks & Caicos,2020,Jul,1.3
Turks & Caicos,2020,Aug,5.6
Turks & Caicos,2020,Sep,3.1
Turks & Caicos,2021,Jan,13.6
Turks & Caicos,2021,Feb,12.8
Turks & Caicos,2021,Mar,25.2
Turks & Caicos,2021,Apr,29.0
Turks & Caicos,2021,May,37.7
Turks & Caicos,2021,Jun,46.8
Turks & Caicos,2021,Jul,56.0
Turks & Caicos,2021,Aug,41.7
Turks & Caicos,2021,Sep,19.5
Turks & Caicos,2021,Oct,30.3
Turks & Caicos,2021,Nov,42.1
Turks & Caicos,2021,Dec,49.9
Turks & Caicos,2022,Jan,40.8
Turks & Caicos,2022,Feb,47.7
Turks & Caicos,2022,Mar,60.0
Turks & Caicos,2022,Apr,59.0
Turks & Caicos,2022,May,65.6
Turks & Caicos,2022,Jun,58.6
Turks & Caicos,2022,Jul,65.5
Turks & Caicos,2022,Aug,54.8
Turks & Caicos,2022,Sep,27.4
Turks & Caicos,2022,Oct,32.5
Turks & Caicos,2022,Nov,42.5
Turks & Caicos,2022,Dec,62.0
Turks & Caicos,2023,Jan,58.4
Turks & Caicos,2023,Feb,56.6
Turks & Caicos,2023,Mar,67.1
Turks & Caicos,2023,Apr,63.5
Turks & Caicos,2023,May,57.5
Turks & Caicos,2023,Jun,56.0
Turks & Caicos,2023,Jul,61.5
Turks & Caicos,2023,Aug,48.4
Turks & Caicos,2023,Sep,31.7
Turks & Caicos,2023,Oct,41.3
Turks & Caicos,2023,Nov,53.4
Turks & Caicos,2023,Dec,67.2
Turks & Caicos,2024,Jan,53.3
Turks & Caicos,2024,Feb,59.8
Turks & Caicos,2024,Mar,74.9
Turks & Caicos,2024,Apr,58.4
Turks & Caicos,2024,May,56.8
Turks & Caicos,2024,Jun,61.3
Turks & Caicos,2024,Jul,62.8
Turks & Caicos,2024,Aug,46.8
Turks & Caicos,2024,Sep,19.5
Turks & Caicos,2024,Oct,39.6
Turks & Caicos,2024,Nov,54.0
Turks & Caicos,2024,Dec,67.8
Turks & Caicos,2025,Jan,55.8
Turks & Caicos,2025,Feb,60.1
Turks & Caicos,2025,Mar,77.1
Turks & Caicos,2025,Apr,59.5
Turks & Caicos,2025,May,53.7
Turks & Caicos,2025,Jun,57.6
Turks & Caicos,2025,Jul,63.1
Turks & Caicos,2025,Aug,43.7
Turks & Caicos,2025,Sep,18.7
Uganda,2015,Feb,103.8
Uganda,2015,Mar,109.8
Uganda,2015,Apr,99.7
Uganda,2015,May,111.4
Uganda,2015,Jun,105.1
Uganda,2015,Jul,109.4
Uganda,2015,Aug,121.6
Uganda,2015,Sep,106.2
Uganda,2015,Oct,105.1
Uganda,2015,Nov,106.7
Uganda,2015,Dec,113.9
Uganda,2016,Jan,115.8
Uganda,2016,Feb,99.3
Uganda,2016,Mar,121.7
Uganda,2016,Apr,98.5
Uganda,2016,May,95.6
Uganda,2016,Jun,106.6
Uganda,2016,Jul,116.8
Uganda,2016,Aug,120.3
Uganda,2016,Sep,113.0
Uganda,2016,Oct,104.3
Uganda,2016,Nov,106.6
Uganda,2016,Dec,124.1
Uganda,2017,Jan,114.7
Uganda,2017,Feb,103.2
Uganda,2017,Mar,111.0
Uganda,2017,Apr,114.2
Uganda,2017,May,123.5
Uganda,2017,Jun,104.4
Uganda,2017,Jul,122.2
Uganda,2017,Aug,132.6
Uganda,2017,Sep,117.5
Uganda,2017,Oct,109.5
Uganda,2017,Nov,114.7
Uganda,2017,Dec,134.7
Uganda,2018,Jan,123.5
Uganda,2018,Feb,116.7
Uganda,2018,Mar,117.4
Uganda,2018,Apr,117.6
Uganda,2018,May,122.4
Uganda,2018,Jun,120.5
Uganda,2018,Jul,132.5
Uganda,2018,Aug,141.9
Uganda,2018,Sep,126.6
Uganda,2018,Oct,119.2
Uganda,2018,Nov,124.8
Uganda,2018,Dec,142.5
Uganda,2019,Jan,125.3
Uganda,2019,Feb,121.9
Uganda,2019,Mar,122.6
Uganda,2019,Apr,122.8
Uganda,2019,May,127.7
Uganda,2019,Jun,125.8
Uganda,2019,Jul,132.3
Uganda,2019,Aug,133.3
Uganda,2019,Sep,132.1
Uganda,2019,Oct,124.3
Uganda,2019,Nov,130.2
Uganda,2019,Dec,144.4
Uganda,2020,Jan,56.4
Uganda,2020,Feb,49.8
Uganda,2020,Mar,35.0
Uganda,2020,Apr,24.3
Uganda,2020,May,28.9
Uganda,2020,Jun,38.5
Uganda,2020,Jul,42.2
Uganda,2020,Aug,40.3
Uganda,2020,Sep,34.3
Uganda,2020,Oct,40.9
Uganda,2020,Nov,41.3
Uganda,2020,Dec,41.1
Uganda,2021,Jan,39.9
Uganda,2021,Feb,40.4
Uganda,2021,Mar,46.2
Uganda,2021,Apr,39.7
Uganda,2021,May,42.4
Uganda,2021,Jun,39.0
Uganda,2021,Jul,37.7
Uganda,2021,Aug,43.2
Uganda,2021,Sep,40.6
Uganda,2021,Oct,46.3
Uganda,2021,Nov,48.1
Uganda,2021,Dec,49.4
Uganda,2022,Jan,49.6
Uganda,2022,Feb,46.9
Uganda,2022,Mar,58.4
Uganda,2022,Apr,65.3
Uganda,2022,May,66.4
Uganda,2022,Jun,68.5
Uganda,2022,Jul,72.1
Uganda,2022,Aug,69.9
Uganda,2022,Sep,69.5
United Kingdom,2015,Feb,2281.0
United Kingdom,2015,Mar,2615.0
United Kingdom,2015,Apr,3115.0
United Kingdom,2015,May,3598.0
United Kingdom,2015,Jun,3276.0
United Kingdom,2015,Jul,3689.0
United Kingdom,2015,Aug,3709.0
United Kingdom,2015,Sep,3114.0
United Kingdom,2015,Oct,3522.0
United Kingdom,2015,Nov,2660.0
United Kingdom,2015,Dec,2573.0
United Kingdom,2016,Jan,2857.0
United Kingdom,2016,Feb,2514.0
United Kingdom,2016,Mar,2827.0
United Kingdom,2016,Apr,3059.0
United Kingdom,2016,May,3672.0
United Kingdom,2016,Jun,3406.0
United Kingdom,2016,Jul,3877.0
United Kingdom,2016,Aug,3854.0
United Kingdom,2016,Sep,3161.0
United Kingdom,2016,Oct,3535.0
United Kingdom,2016,Nov,3258.0
United Kingdom,2016,Dec,3107.0
United Kingdom,2017,Jan,3123.0
United Kingdom,2017,Feb,2528.0
United Kingdom,2017,Mar,3196.0
United Kingdom,2017,Apr,3731.0
United Kingdom,2017,May,3619.0
United Kingdom,2017,Jun,3662.0
United Kingdom,2017,Jul,4344.0
United Kingdom,2017,Aug,4253.0
United Kingdom,2017,Sep,3302.0
United Kingdom,2017,Oct,3359.0
United Kingdom,2017,Nov,3183.0
United Kingdom,2017,Dec,2780.0
United Kingdom,2018,Jan,2734.0
United Kingdom,2018,Feb,2573.0
United Kingdom,2018,Mar,3240.0
United Kingdom,2018,Apr,3404.0
United Kingdom,2018,May,3614.0
United Kingdom,2018,Jun,3503.0
United Kingdom,2018,Jul,4172.0
United Kingdom,2018,Aug,4126.0
United Kingdom,2018,Sep,3237.0
United Kingdom,2018,Oct,3491.0
United Kingdom,2018,Nov,3112.0
United Kingdom,2018,Dec,3075.0
United Kingdom,2019,Jan,2830.0
United Kingdom,2019,Feb,2372.0
United Kingdom,2019,Mar,3129.0
United Kingdom,2019,Apr,3199.0
United Kingdom,2019,May,3438.0
United Kingdom,2019,Jun,3727.0
United Kingdom,2019,Jul,4155.0
United Kingdom,2019,Aug,4418.0
United Kingdom,2019,Sep,3292.0
United Kingdom,2019,Oct,3731.0
United Kingdom,2019,Nov,3121.0
United Kingdom,2019,Dec,3445.0
United Kingdom,2020,Jan,3036.0
United Kingdom,2020,Feb,2512.0
United Kingdom,2020,Mar,1446.0
United Kingdom,2020,Apr,95.2
United Kingdom,2020,May,126.6
United Kingdom,2020,Jun,176.4
United Kingdom,2020,Jul,632.7
United Kingdom,2020,Aug,993.0
United Kingdom,2020,Sep,696.5
United Kingdom,2020,Oct,569.6
United Kingdom,2020,Nov,357.7
United Kingdom,2020,Dec,458.5
United Kingdom,2021,Jan,82.0
United Kingdom,2021,Feb,86.0
United Kingdom,2021,Mar,78.0
United Kingdom,2021,Apr,81.0
United Kingdom,2021,May,107.0
United Kingdom,2021,Jun,158.0
United Kingdom,2021,Jul,330.7
United Kingdom,2021,Aug,759.0
United Kingdom,2021,Sep,949.3
United Kingdom,2021,Oct,1103.0
United Kingdom,2021,Nov,1610.0
United Kingdom,2021,Dec,1039.0
United Kingdom,2022,Jan,838.6
United Kingdom,2022,Feb,1045.0
United Kingdom,2022,Mar,1860.0
United Kingdom,2022,Apr,2252.0
United Kingdom,2022,May,2728.0
United Kingdom,2022,Jun,2977.0
United Kingdom,2022,Jul,3445.0
United Kingdom,2022,Aug,3545.0
United Kingdom,2022,Sep,2956.0
United Kingdom,2022,Oct,3322.0
United Kingdom,2022,Nov,3238.0
United Kingdom,2022,Dec,3038.0
